RoadAccidents055_x264: [('RoadAccidents', 0.48306593), ('Normal_Videos_', 0.35383654), ('Vandalism', 0.2672217), ('Arrest', 0.2474235), ('Burglary', 0.2417619), ('Arson', 0.21531603), ('Assault', 0.21212931), ('Explosion', 0.20594043), ('Abuse', 0.18450265), ('Shooting', 0.17883658), ('Shoplifting', 0.17797789), ('Robbery', 0.16858591), ('Fighting', 0.14828342), ('Stealing', 0.13820295)]
Arrest031_x264: [('Robbery', 0.42721975), ('Burglary', 0.4142843), ('RoadAccidents', 0.4103946), ('Arrest', 0.3931879), ('Shoplifting', 0.38093358), ('Vandalism', 0.32394296), ('Assault', 0.30782217), ('Normal_Videos_', 0.3067486), ('Abuse', 0.29951674), ('Stealing', 0.29667485), ('Explosion', 0.2795824), ('Arson', 0.25778767), ('Shooting', 0.23248638), ('Fighting', 0.18763857)]
Arrest016_x264: [('RoadAccidents', 0.44044113), ('Arrest', 0.41934705), ('Burglary', 0.31639996), ('Vandalism', 0.31638813), ('Robbery', 0.30711967), ('Shoplifting', 0.3012722), ('Assault', 0.28324193), ('Explosion', 0.26669413), ('Abuse', 0.26135406), ('Stealing', 0.25680608), ('Arson', 0.24345687), ('Shooting', 0.23500744), ('Normal_Videos_', 0.23452407), ('Fighting', 0.23212945)]
Arrest046_x264: [('Arrest', 0.38734365), ('Burglary', 0.34258923), ('Robbery', 0.2668509), ('Normal_Videos_', 0.26385742), ('Assault', 0.25831723), ('RoadAccidents', 0.25442472), ('Vandalism', 0.24855158), ('Explosion', 0.24709436), ('Arson', 0.2390691), ('Abuse', 0.23218165), ('Shoplifting', 0.22919475), ('Fighting', 0.1953233), ('Stealing', 0.1869756), ('Shooting', 0.14594403)]
Arrest034_x264: [('RoadAccidents', 0.4125812), ('Normal_Videos_', 0.3525474), ('Burglary', 0.28014588), ('Arrest', 0.26286802), ('Shooting', 0.2559035), ('Robbery', 0.2528969), ('Shoplifting', 0.24353349), ('Vandalism', 0.24314855), ('Arson', 0.23175535), ('Explosion', 0.21708655), ('Abuse', 0.2139326), ('Stealing', 0.20205322), ('Assault', 0.18584011), ('Fighting', 0.16248253)]
Arrest021_x264: [('Arrest', 0.44761464), ('Burglary', 0.3555664), ('Normal_Videos_', 0.31231883), ('Robbery', 0.30231768), ('Assault', 0.28329867), ('Shoplifting', 0.2745067), ('RoadAccidents', 0.2559706), ('Abuse', 0.23741941), ('Stealing', 0.23412038), ('Vandalism', 0.22524443), ('Explosion', 0.2032356), ('Fighting', 0.20187771), ('Arson', 0.19741952), ('Shooting', 0.15464082)]
Arrest025_x264: [('RoadAccidents', 0.3597623), ('Arrest', 0.3412323), ('Fighting', 0.3200971), ('Assault', 0.2973581), ('Normal_Videos_', 0.29087883), ('Robbery', 0.2897035), ('Vandalism', 0.2881479), ('Explosion', 0.2869783), ('Burglary', 0.2804854), ('Shooting', 0.27128732), ('Arson', 0.23610562), ('Abuse', 0.22264297), ('Stealing', 0.19362845), ('Shoplifting', 0.19103017)]
Arrest043_x264: [('Burglary', 0.4263593), ('RoadAccidents', 0.3978196), ('Robbery', 0.35121882), ('Shoplifting', 0.31521118), ('Vandalism', 0.30756992), ('Arrest', 0.2888338), ('Arson', 0.28763306), ('Normal_Videos_', 0.27972454), ('Stealing', 0.27185374), ('Assault', 0.25539964), ('Explosion', 0.23167193), ('Shooting', 0.22504711), ('Abuse', 0.22280091), ('Fighting', 0.18152851)]
Arrest038_x264: [('Fighting', 0.42583215), ('Arrest', 0.39447242), ('Assault', 0.3774031), ('Burglary', 0.33735776), ('RoadAccidents', 0.2977046), ('Robbery', 0.2949083), ('Explosion', 0.29422283), ('Vandalism', 0.29140076), ('Arson', 0.2786944), ('Abuse', 0.26994815), ('Shooting', 0.24518636), ('Shoplifting', 0.24370736), ('Normal_Videos_', 0.24018425), ('Stealing', 0.18293408)]
Arrest035_x264: [('Shoplifting', 0.48238128), ('Robbery', 0.42893767), ('Burglary', 0.41583335), ('Arrest', 0.33233255), ('Stealing', 0.31770793), ('Vandalism', 0.31471533), ('Assault', 0.28811333), ('RoadAccidents', 0.27459866), ('Normal_Videos_', 0.25426418), ('Abuse', 0.2433069), ('Arson', 0.22079426), ('Shooting', 0.2159012), ('Explosion', 0.18947278), ('Fighting', 0.14798927)]
Arrest008_x264: [('Arrest', 0.39285088), ('RoadAccidents', 0.35994264), ('Burglary', 0.3306376), ('Robbery', 0.30708632), ('Shoplifting', 0.27535528), ('Explosion', 0.27263087), ('Arson', 0.27054223), ('Assault', 0.26055714), ('Vandalism', 0.25266412), ('Stealing', 0.24598771), ('Shooting', 0.2345778), ('Normal_Videos_', 0.22952436), ('Abuse', 0.21811426), ('Fighting', 0.18385705)]
Arrest018_x264: [('RoadAccidents', 0.39949718), ('Arrest', 0.2195142), ('Shoplifting', 0.21335715), ('Vandalism', 0.17563182), ('Arson', 0.17506343), ('Normal_Videos_', 0.1684794), ('Burglary', 0.16275215), ('Robbery', 0.1602037), ('Explosion', 0.15808764), ('Shooting', 0.14730321), ('Stealing', 0.14652672), ('Assault', 0.14392006), ('Fighting', 0.14022803), ('Abuse', 0.13209844)]
Arrest015_x264: [('RoadAccidents', 0.51616263), ('Normal_Videos_', 0.3091674), ('Explosion', 0.30303636), ('Arrest', 0.30189532), ('Vandalism', 0.28679782), ('Burglary', 0.25676346), ('Assault', 0.25075632), ('Shooting', 0.24340314), ('Abuse', 0.23886661), ('Robbery', 0.2351482), ('Arson', 0.22928649), ('Shoplifting', 0.21003944), ('Fighting', 0.20523223), ('Stealing', 0.16652595)]
Arrest019_x264: [('RoadAccidents', 0.47385317), ('Arrest', 0.31949234), ('Shoplifting', 0.27640098), ('Robbery', 0.24951912), ('Burglary', 0.24261871), ('Normal_Videos_', 0.23517838), ('Vandalism', 0.23410833), ('Assault', 0.21126574), ('Arson', 0.20590715), ('Stealing', 0.20273595), ('Abuse', 0.19783422), ('Explosion', 0.19530386), ('Shooting', 0.19006614), ('Fighting', 0.18231297)]
Shooting051_x264: [('RoadAccidents', 0.48339328), ('Vandalism', 0.31047255), ('Assault', 0.30345923), ('Normal_Videos_', 0.30162036), ('Arrest', 0.29548958), ('Burglary', 0.28472698), ('Abuse', 0.2645057), ('Explosion', 0.26282918), ('Shooting', 0.22924787), ('Arson', 0.22024262), ('Fighting', 0.21342371), ('Shoplifting', 0.20882694), ('Robbery', 0.204189), ('Stealing', 0.16255303)]
Shooting034_x264: [('RoadAccidents', 0.5174998), ('Arrest', 0.36018848), ('Burglary', 0.320382), ('Normal_Videos_', 0.2994957), ('Shoplifting', 0.29564506), ('Vandalism', 0.291067), ('Shooting', 0.28894854), ('Explosion', 0.2860426), ('Assault', 0.2856521), ('Arson', 0.28033775), ('Robbery', 0.27952555), ('Stealing', 0.22186351), ('Abuse', 0.21669489), ('Fighting', 0.21607766)]
Shooting039_x264: [('Robbery', 0.46187136), ('Shoplifting', 0.41959476), ('Burglary', 0.41146564), ('RoadAccidents', 0.37955135), ('Arrest', 0.35545582), ('Stealing', 0.33322862), ('Vandalism', 0.32070208), ('Arson', 0.31113), ('Assault', 0.3044902), ('Explosion', 0.3019429), ('Abuse', 0.28056717), ('Shooting', 0.2750579), ('Normal_Videos_', 0.25695312), ('Fighting', 0.24943769)]
Shooting038_x264: [('RoadAccidents', 0.4540489), ('Normal_Videos_', 0.2907645), ('Robbery', 0.28320378), ('Burglary', 0.2723542), ('Shoplifting', 0.26727277), ('Vandalism', 0.26199538), ('Assault', 0.26105475), ('Arrest', 0.2503486), ('Explosion', 0.24843907), ('Abuse', 0.22829884), ('Fighting', 0.21640159), ('Stealing', 0.2162153), ('Shooting', 0.2160943), ('Arson', 0.18417814)]
Shooting013_x264: [('Normal_Videos_', 0.31607348), ('Burglary', 0.2920016), ('Shooting', 0.28011557), ('Robbery', 0.2599783), ('RoadAccidents', 0.23697682), ('Shoplifting', 0.23493789), ('Arson', 0.2119388), ('Vandalism', 0.21145403), ('Stealing', 0.2112957), ('Assault', 0.2049095), ('Arrest', 0.20041251), ('Fighting', 0.18368168), ('Explosion', 0.18022007), ('Abuse', 0.16901588)]
Shooting015_x264: [('RoadAccidents', 0.44608283), ('Arrest', 0.39179614), ('Robbery', 0.33999684), ('Burglary', 0.33829695), ('Normal_Videos_', 0.32176983), ('Assault', 0.31628737), ('Shoplifting', 0.29131302), ('Stealing', 0.2624221), ('Shooting', 0.25833124), ('Vandalism', 0.24859682), ('Abuse', 0.246696), ('Explosion', 0.24322093), ('Arson', 0.21014288), ('Fighting', 0.19885609)]
Shooting032_x264: [('RoadAccidents', 0.42593843), ('Burglary', 0.28193945), ('Arrest', 0.27224672), ('Normal_Videos_', 0.26811135), ('Shoplifting', 0.26793897), ('Vandalism', 0.26593357), ('Arson', 0.257889), ('Explosion', 0.25016105), ('Robbery', 0.24290143), ('Shooting', 0.23243456), ('Stealing', 0.22956845), ('Assault', 0.21783353), ('Abuse', 0.21422288), ('Fighting', 0.18595709)]
Shooting047_x264: [('Burglary', 0.37475973), ('RoadAccidents', 0.3432302), ('Arrest', 0.33436677), ('Normal_Videos_', 0.30552748), ('Robbery', 0.27902856), ('Assault', 0.25459146), ('Shoplifting', 0.25168395), ('Vandalism', 0.2507047), ('Shooting', 0.2402909), ('Stealing', 0.23018256), ('Arson', 0.2274707), ('Abuse', 0.21590838), ('Explosion', 0.19801912), ('Fighting', 0.14623359)]
Shooting003_x264: [('RoadAccidents', 0.40811354), ('Arrest', 0.3017805), ('Fighting', 0.28176677), ('Explosion', 0.27692944), ('Assault', 0.2533757), ('Vandalism', 0.24215274), ('Shooting', 0.22191177), ('Abuse', 0.20427582), ('Arson', 0.19692948), ('Robbery', 0.18179277), ('Burglary', 0.17813908), ('Shoplifting', 0.1759825), ('Normal_Videos_', 0.17025736), ('Stealing', 0.1274807)]
Shooting054_x264: [('Shoplifting', 0.29044768), ('Normal_Videos_', 0.21490613), ('Burglary', 0.1838195), ('Robbery', 0.16213869), ('Explosion', 0.14999817), ('Vandalism', 0.14383665), ('Abuse', 0.14042366), ('RoadAccidents', 0.13750957), ('Stealing', 0.13697061), ('Arrest', 0.13105649), ('Shooting', 0.12554507), ('Fighting', 0.11708857), ('Arson', 0.11334142), ('Assault', 0.10500788)]
Shooting029_x264: [('RoadAccidents', 0.4640242), ('Arrest', 0.34408054), ('Shooting', 0.30530065), ('Explosion', 0.30003121), ('Normal_Videos_', 0.29013473), ('Robbery', 0.27502412), ('Burglary', 0.26289684), ('Arson', 0.2626566), ('Assault', 0.25404608), ('Vandalism', 0.25388402), ('Abuse', 0.21287245), ('Shoplifting', 0.20871317), ('Fighting', 0.20275232), ('Stealing', 0.20270926)]
Shooting022_x264: [('Normal_Videos_', 0.26517364), ('Arrest', 0.2455765), ('Explosion', 0.22854573), ('Burglary', 0.21608365), ('RoadAccidents', 0.21195024), ('Vandalism', 0.19158849), ('Arson', 0.1902096), ('Shooting', 0.18399206), ('Shoplifting', 0.18146347), ('Abuse', 0.17477646), ('Robbery', 0.16244033), ('Assault', 0.16206354), ('Fighting', 0.16064668), ('Stealing', 0.1569506)]
Shooting042_x264: [('Robbery', 0.48135275), ('Shoplifting', 0.47776616), ('Burglary', 0.47228813), ('Arrest', 0.37273523), ('Vandalism', 0.34322304), ('Assault', 0.34253687), ('Stealing', 0.3359921), ('RoadAccidents', 0.334234), ('Shooting', 0.2990759), ('Arson', 0.28640097), ('Abuse', 0.26409328), ('Normal_Videos_', 0.24217358), ('Explosion', 0.22946997), ('Fighting', 0.21339151)]
Shooting024_x264: [('RoadAccidents', 0.3427079), ('Normal_Videos_', 0.2849772), ('Arrest', 0.26070863), ('Burglary', 0.2578045), ('Shoplifting', 0.24842837), ('Robbery', 0.24361582), ('Vandalism', 0.24081604), ('Assault', 0.23894593), ('Shooting', 0.23045996), ('Stealing', 0.22509673), ('Abuse', 0.22246191), ('Explosion', 0.21901666), ('Fighting', 0.21893871), ('Arson', 0.20012106)]
Shooting025_x264: [('RoadAccidents', 0.3509222), ('Burglary', 0.30876565), ('Robbery', 0.3058797), ('Shoplifting', 0.2959122), ('Explosion', 0.2911757), ('Arson', 0.28926045), ('Arrest', 0.26646444), ('Vandalism', 0.251442), ('Stealing', 0.24831584), ('Shooting', 0.24209744), ('Normal_Videos_', 0.2070427), ('Fighting', 0.17514491), ('Assault', 0.17258272), ('Abuse', 0.15912715)]
Shooting020_x264: [('Shoplifting', 0.52696294), ('Burglary', 0.43812108), ('Robbery', 0.43751937), ('Stealing', 0.33120763), ('Vandalism', 0.32220423), ('Arrest', 0.31684077), ('Assault', 0.29551953), ('RoadAccidents', 0.2922706), ('Arson', 0.2691274), ('Abuse', 0.23336175), ('Shooting', 0.22095212), ('Normal_Videos_', 0.21643908), ('Explosion', 0.17451592), ('Fighting', 0.15343724)]
Shooting052_x264: [('RoadAccidents', 0.33839238), ('Arrest', 0.31351238), ('Burglary', 0.31229097), ('Stealing', 0.3037455), ('Robbery', 0.30271178), ('Shoplifting', 0.29714942), ('Vandalism', 0.2392681), ('Shooting', 0.1894546), ('Abuse', 0.18410224), ('Arson', 0.18254177), ('Normal_Videos_', 0.17795622), ('Explosion', 0.17787671), ('Assault', 0.17660365), ('Fighting', 0.12742728)]
Shooting011_x264: [('Burglary', 0.44654083), ('Shoplifting', 0.42356563), ('Robbery', 0.4063002), ('Vandalism', 0.35554016), ('RoadAccidents', 0.3447193), ('Assault', 0.3418053), ('Stealing', 0.32644162), ('Arson', 0.31589743), ('Arrest', 0.3131541), ('Normal_Videos_', 0.3063116), ('Abuse', 0.29885244), ('Shooting', 0.2968973), ('Fighting', 0.28781494), ('Explosion', 0.2620407)]
Shooting006_x264: [('Robbery', 0.5150965), ('Burglary', 0.4704098), ('Shoplifting', 0.4631751), ('Stealing', 0.35712066), ('Vandalism', 0.31966868), ('Arrest', 0.31288463), ('Assault', 0.29843032), ('Abuse', 0.25832218), ('Arson', 0.25409573), ('RoadAccidents', 0.2528413), ('Normal_Videos_', 0.22922775), ('Shooting', 0.21821949), ('Explosion', 0.18890966), ('Fighting', 0.15044981)]
Shooting019_x264: [('RoadAccidents', 0.44834608), ('Normal_Videos_', 0.37837535), ('Arrest', 0.30387133), ('Burglary', 0.2944281), ('Explosion', 0.284599), ('Vandalism', 0.2678367), ('Arson', 0.2597198), ('Assault', 0.24350166), ('Abuse', 0.22932896), ('Shooting', 0.22496806), ('Robbery', 0.2152052), ('Shoplifting', 0.20803154), ('Stealing', 0.17484522), ('Fighting', 0.163497)]
Shooting005_x264: [('Normal_Videos_', 0.31377858), ('RoadAccidents', 0.285134), ('Abuse', 0.23904988), ('Arson', 0.22353147), ('Assault', 0.22194706), ('Vandalism', 0.21923377), ('Robbery', 0.21149741), ('Burglary', 0.20765951), ('Explosion', 0.19826344), ('Arrest', 0.19818996), ('Shooting', 0.17645933), ('Shoplifting', 0.16897225), ('Stealing', 0.15137252), ('Fighting', 0.13505186)]
Shooting030_x264: [('Normal_Videos_', 0.38109943), ('Burglary', 0.33999336), ('RoadAccidents', 0.27534187), ('Vandalism', 0.2715235), ('Shoplifting', 0.24602747), ('Arrest', 0.2449013), ('Arson', 0.2280837), ('Robbery', 0.22702509), ('Abuse', 0.21491581), ('Explosion', 0.21306223), ('Stealing', 0.21264248), ('Assault', 0.20744035), ('Shooting', 0.15452164), ('Fighting', 0.15399624)]
Shooting007_x264: [('Normal_Videos_', 0.38827035), ('RoadAccidents', 0.32744116), ('Burglary', 0.2869344), ('Vandalism', 0.25026995), ('Assault', 0.23887908), ('Abuse', 0.2366109), ('Arrest', 0.23060817), ('Arson', 0.23032883), ('Shoplifting', 0.22049895), ('Robbery', 0.19471473), ('Shooting', 0.1943234), ('Fighting', 0.17975453), ('Stealing', 0.17782973), ('Explosion', 0.17767642)]
Shooting026_x264: [('RoadAccidents', 0.4609784), ('Normal_Videos_', 0.33132637), ('Arrest', 0.28062916), ('Burglary', 0.27180594), ('Robbery', 0.25580508), ('Shooting', 0.25143605), ('Shoplifting', 0.24434358), ('Arson', 0.24292625), ('Assault', 0.23612651), ('Vandalism', 0.23170243), ('Fighting', 0.21426061), ('Stealing', 0.21193282), ('Explosion', 0.20378928), ('Abuse', 0.19960529)]
Shooting050_x264: [('RoadAccidents', 0.3389374), ('Normal_Videos_', 0.31673098), ('Assault', 0.23224767), ('Shooting', 0.22197396), ('Explosion', 0.21973787), ('Arrest', 0.21152268), ('Fighting', 0.2075206), ('Abuse', 0.19266377), ('Arson', 0.18575329), ('Vandalism', 0.18050337), ('Robbery', 0.16551894), ('Burglary', 0.165), ('Shoplifting', 0.15508392), ('Stealing', 0.14608586)]
Shooting014_x264: [('Burglary', 0.41196314), ('Robbery', 0.41183454), ('Shoplifting', 0.40319932), ('RoadAccidents', 0.38466093), ('Arrest', 0.32818472), ('Normal_Videos_', 0.3166067), ('Stealing', 0.29431903), ('Vandalism', 0.2839214), ('Assault', 0.26114362), ('Arson', 0.24061505), ('Abuse', 0.23205744), ('Shooting', 0.23120654), ('Explosion', 0.21774986), ('Fighting', 0.12990743)]
Shooting046_x264: [('Robbery', 0.41338682), ('Burglary', 0.31605524), ('RoadAccidents', 0.3019253), ('Normal_Videos_', 0.2997198), ('Shoplifting', 0.29063538), ('Abuse', 0.28754836), ('Arrest', 0.28112838), ('Vandalism', 0.2701019), ('Assault', 0.2639877), ('Stealing', 0.25737393), ('Explosion', 0.19462278), ('Arson', 0.19444776), ('Shooting', 0.19033927), ('Fighting', 0.18252447)]
Shooting036_x264: [('Fighting', 0.38263354), ('Burglary', 0.35875368), ('Assault', 0.3514834), ('Vandalism', 0.33178288), ('Arrest', 0.3259949), ('RoadAccidents', 0.32099253), ('Robbery', 0.30075943), ('Arson', 0.297782), ('Explosion', 0.28420603), ('Shoplifting', 0.270256), ('Abuse', 0.25952628), ('Normal_Videos_', 0.24615626), ('Stealing', 0.23794428), ('Shooting', 0.23257881)]
Shooting040_x264: [('RoadAccidents', 0.49682784), ('Arrest', 0.43647897), ('Burglary', 0.3616898), ('Vandalism', 0.32213956), ('Assault', 0.30619824), ('Explosion', 0.29319042), ('Shoplifting', 0.27730936), ('Robbery', 0.27683768), ('Normal_Videos_', 0.27683198), ('Arson', 0.27174893), ('Shooting', 0.24504605), ('Abuse', 0.2295951), ('Fighting', 0.20471574), ('Stealing', 0.20073038)]
Shooting001_x264: [('Normal_Videos_', 0.32975852), ('Fighting', 0.3109768), ('Burglary', 0.21466146), ('Vandalism', 0.20851326), ('Shoplifting', 0.19961324), ('Assault', 0.19942372), ('Explosion', 0.18355012), ('Abuse', 0.17785937), ('Stealing', 0.17579864), ('Shooting', 0.17028826), ('RoadAccidents', 0.14772396), ('Arson', 0.14463234), ('Robbery', 0.1386373), ('Arrest', 0.100199595)]
Shooting043_x264: [('RoadAccidents', 0.42474377), ('Burglary', 0.38533372), ('Robbery', 0.35988244), ('Arrest', 0.35456944), ('Normal_Videos_', 0.32611912), ('Shooting', 0.2969976), ('Shoplifting', 0.29329428), ('Vandalism', 0.29044336), ('Assault', 0.28341037), ('Arson', 0.28311694), ('Stealing', 0.26736426), ('Explosion', 0.24628118), ('Abuse', 0.24544984), ('Fighting', 0.18802321)]
Shooting053_x264: [('Vandalism', 0.3556646), ('Explosion', 0.34713954), ('Burglary', 0.344842), ('Normal_Videos_', 0.31213582), ('RoadAccidents', 0.30184513), ('Robbery', 0.28526536), ('Shoplifting', 0.27782223), ('Shooting', 0.27157778), ('Abuse', 0.2621622), ('Arson', 0.26195598), ('Assault', 0.25983292), ('Stealing', 0.2538119), ('Arrest', 0.23048633), ('Fighting', 0.22554743)]
Shooting018_x264: [('Shoplifting', 0.41938192), ('Robbery', 0.39789715), ('Burglary', 0.385081), ('Assault', 0.33914208), ('RoadAccidents', 0.33813304), ('Arrest', 0.31923386), ('Vandalism', 0.31207407), ('Fighting', 0.29006588), ('Arson', 0.2657406), ('Abuse', 0.25048494), ('Stealing', 0.24889177), ('Explosion', 0.24107742), ('Shooting', 0.2251976), ('Normal_Videos_', 0.21376999)]
Shooting044_x264: [('RoadAccidents', 0.4074388), ('Shooting', 0.33820486), ('Burglary', 0.3260734), ('Robbery', 0.30400705), ('Arrest', 0.29507792), ('Vandalism', 0.28284273), ('Assault', 0.2622109), ('Arson', 0.25335187), ('Normal_Videos_', 0.23469882), ('Shoplifting', 0.22978055), ('Explosion', 0.22769263), ('Stealing', 0.20784214), ('Fighting', 0.20035952), ('Abuse', 0.18459228)]
Shooting004_x264: [('RoadAccidents', 0.47425807), ('Normal_Videos_', 0.38756222), ('Assault', 0.31303668), ('Vandalism', 0.30866417), ('Shooting', 0.3044957), ('Explosion', 0.29363334), ('Arrest', 0.28473622), ('Abuse', 0.28189266), ('Burglary', 0.26629877), ('Robbery', 0.26287085), ('Fighting', 0.25248587), ('Arson', 0.24133128), ('Shoplifting', 0.23482266), ('Stealing', 0.22377758)]
Shooting012_x264: [('Normal_Videos_', 0.37596542), ('RoadAccidents', 0.28634453), ('Shooting', 0.27343833), ('Explosion', 0.27326635), ('Fighting', 0.26606995), ('Vandalism', 0.25867775), ('Arrest', 0.25049943), ('Shoplifting', 0.24948925), ('Burglary', 0.24150212), ('Assault', 0.2391471), ('Stealing', 0.22836827), ('Abuse', 0.22772384), ('Robbery', 0.2190693), ('Arson', 0.2148069)]
Shooting028_x264: [('Arson', 0.47550476), ('Burglary', 0.39805436), ('Shoplifting', 0.37568945), ('Robbery', 0.36523676), ('RoadAccidents', 0.31400114), ('Explosion', 0.31264216), ('Vandalism', 0.30805856), ('Normal_Videos_', 0.2703517), ('Stealing', 0.26788488), ('Shooting', 0.25063172), ('Abuse', 0.24916787), ('Assault', 0.24270955), ('Arrest', 0.23978835), ('Fighting', 0.19971754)]
Shooting041_x264: [('RoadAccidents', 0.43725643), ('Arrest', 0.25271904), ('Normal_Videos_', 0.24658224), ('Shoplifting', 0.21915844), ('Explosion', 0.19561452), ('Vandalism', 0.1920946), ('Burglary', 0.191897), ('Shooting', 0.19058737), ('Arson', 0.18944933), ('Robbery', 0.1852014), ('Fighting', 0.17122422), ('Stealing', 0.16339552), ('Assault', 0.1633799), ('Abuse', 0.15598664)]
Shooting023_x264: [('RoadAccidents', 0.49658012), ('Fighting', 0.45231786), ('Vandalism', 0.4084258), ('Assault', 0.4032461), ('Burglary', 0.4005357), ('Shoplifting', 0.3868922), ('Robbery', 0.3657552), ('Arson', 0.33686802), ('Shooting', 0.33666712), ('Normal_Videos_', 0.3319032), ('Abuse', 0.32842255), ('Stealing', 0.29666442), ('Arrest', 0.29260668), ('Explosion', 0.29122892)]
Shooting021_x264: [('RoadAccidents', 0.4619758), ('Burglary', 0.36377054), ('Shoplifting', 0.3200515), ('Normal_Videos_', 0.28578404), ('Vandalism', 0.28160492), ('Stealing', 0.2700723), ('Arson', 0.26914477), ('Robbery', 0.24979798), ('Arrest', 0.236461), ('Shooting', 0.23138598), ('Abuse', 0.20237565), ('Explosion', 0.19795986), ('Assault', 0.18154079), ('Fighting', 0.15061319)]
Shooting009_x264: [('Burglary', 0.3589276), ('Robbery', 0.31102958), ('Normal_Videos_', 0.30986437), ('Shoplifting', 0.28655413), ('Stealing', 0.24626331), ('Arrest', 0.22811186), ('Vandalism', 0.22478269), ('Abuse', 0.2101844), ('Assault', 0.18566889), ('Explosion', 0.17599928), ('Arson', 0.17594744), ('RoadAccidents', 0.17249036), ('Shooting', 0.16322349), ('Fighting', 0.13676912)]
Shooting031_x264: [('RoadAccidents', 0.3660736), ('Burglary', 0.33033246), ('Normal_Videos_', 0.32009214), ('Arson', 0.3141469), ('Arrest', 0.30988663), ('Robbery', 0.3017789), ('Vandalism', 0.30079967), ('Shoplifting', 0.29356772), ('Explosion', 0.28302693), ('Assault', 0.2642449), ('Shooting', 0.26409042), ('Fighting', 0.26365486), ('Abuse', 0.25079286), ('Stealing', 0.21865448)]
Shooting048_x264: [('Robbery', 0.46782666), ('Burglary', 0.3827858), ('Shoplifting', 0.30826712), ('Assault', 0.30258974), ('Vandalism', 0.2824008), ('Fighting', 0.2763096), ('Arrest', 0.26690954), ('Stealing', 0.26581517), ('Abuse', 0.25877815), ('RoadAccidents', 0.24232748), ('Explosion', 0.22862203), ('Arson', 0.22514996), ('Shooting', 0.2219333), ('Normal_Videos_', 0.19649354)]
Shooting010_x264: [('RoadAccidents', 0.3685078), ('Arrest', 0.29559344), ('Robbery', 0.29541725), ('Burglary', 0.28772348), ('Shooting', 0.2548262), ('Vandalism', 0.2413066), ('Stealing', 0.23994151), ('Explosion', 0.23168612), ('Shoplifting', 0.23154807), ('Arson', 0.22965458), ('Abuse', 0.21890873), ('Normal_Videos_', 0.21005026), ('Assault', 0.19835556), ('Fighting', 0.17093337)]
Shooting037_x264: [('RoadAccidents', 0.4131175), ('Normal_Videos_', 0.40452528), ('Explosion', 0.23731604), ('Shooting', 0.23224708), ('Arrest', 0.20570938), ('Stealing', 0.20369722), ('Assault', 0.19548018), ('Fighting', 0.19104308), ('Robbery', 0.18408623), ('Burglary', 0.18384421), ('Arson', 0.17946485), ('Shoplifting', 0.17733312), ('Vandalism', 0.15871826), ('Abuse', 0.15611237)]
Shooting017_x264: [('Burglary', 0.41616037), ('Robbery', 0.36015967), ('RoadAccidents', 0.3540036), ('Arrest', 0.3531224), ('Shoplifting', 0.34315723), ('Vandalism', 0.34087354), ('Stealing', 0.309324), ('Normal_Videos_', 0.29939654), ('Assault', 0.29080284), ('Abuse', 0.2742192), ('Explosion', 0.25871134), ('Arson', 0.25117135), ('Fighting', 0.20248887), ('Shooting', 0.19513376)]
Shooting008_x264: [('Shoplifting', 0.4755845), ('Robbery', 0.423953), ('Burglary', 0.36432892), ('RoadAccidents', 0.33343375), ('Stealing', 0.32887927), ('Vandalism', 0.32350898), ('Arson', 0.26077378), ('Shooting', 0.24964675), ('Arrest', 0.23921506), ('Abuse', 0.23594944), ('Explosion', 0.23432794), ('Normal_Videos_', 0.21121909), ('Assault', 0.20248461), ('Fighting', 0.15698384)]
Shooting027_x264: [('RoadAccidents', 0.5590373), ('Vandalism', 0.3135713), ('Burglary', 0.312726), ('Arson', 0.30679828), ('Arrest', 0.30517036), ('Explosion', 0.30166), ('Shoplifting', 0.29011014), ('Normal_Videos_', 0.2822477), ('Shooting', 0.2561201), ('Assault', 0.2487404), ('Robbery', 0.24838316), ('Fighting', 0.22646976), ('Stealing', 0.20302553), ('Abuse', 0.19901343)]
Shooting002_x264: [('RoadAccidents', 0.4097067), ('Normal_Videos_', 0.3603915), ('Burglary', 0.2870068), ('Arrest', 0.28291237), ('Vandalism', 0.2800736), ('Shoplifting', 0.27231443), ('Robbery', 0.2677884), ('Abuse', 0.25413626), ('Stealing', 0.2492724), ('Arson', 0.24902892), ('Assault', 0.24117674), ('Explosion', 0.23337317), ('Shooting', 0.18096884), ('Fighting', 0.16798842)]
Shooting033_x264: [('Normal_Videos_', 0.3800968), ('RoadAccidents', 0.36138093), ('Burglary', 0.35842267), ('Arrest', 0.30288935), ('Robbery', 0.27349627), ('Vandalism', 0.26286384), ('Shoplifting', 0.25533572), ('Shooting', 0.2508062), ('Arson', 0.24387056), ('Stealing', 0.23720023), ('Assault', 0.23633218), ('Explosion', 0.22956003), ('Abuse', 0.22352362), ('Fighting', 0.17040682)]
Abuse002_x264: [('RoadAccidents', 0.39283448), ('Shoplifting', 0.1891547), ('Arrest', 0.18268624), ('Normal_Videos_', 0.16084844), ('Fighting', 0.15789899), ('Shooting', 0.14650738), ('Explosion', 0.13518856), ('Robbery', 0.12297754), ('Vandalism', 0.12275621), ('Stealing', 0.12071045), ('Burglary', 0.11325751), ('Arson', 0.10752536), ('Abuse', 0.09811), ('Assault', 0.09391923)]
